annonce_id,date_publication,titre,ville,quartier,type_bien,transaction,prix,surface,nb_chambres,nb_salles_bain,etage,annee_construction,prix_m2,age_bien,categorie_prix,categorie_surface,annee_publication,mois_publication,trimestre_publication
ANO000757,2023-02-20,Appartement 82m² Californie,casablanca,Californie,appartement,vente,489498.42,82.96,1.0,1.0,1.0,2005.0,5900.414898746384,21.0,Economique,Moyen,2023,2,1
ANO000788,1900-01-01,Beau Appartement Casablanca,casablanca,Maarif,appartement,vente,387679.57,46.94,2.0,1.0,10.0,2016.0,8259.044951001279,10.0,Economique,Petit,1900,1,1
ANO001453,2024-07-22,Appartement à vente - Fès,fès,Ville Nouvelle,appartement,vente,577244.14,76.9,3.0,1.0,0.0,2008.0,7506.425747724317,18.0,Moyen,Petit,2024,7,3
ANO000872,2023-08-07,Appartement 99m² Meknès,meknès,Inconnu,appartement,location,7989.57,99.97,4.0,2.0,1.0,2015.0,79.91967590277083,11.0,Economique,Moyen,2023,8,3
ANO000964,2023-10-29,Appartement à vente - Oujda,oujda,Hay Qods,appartement,vente,595958.68,88.53,2.0,2.0,1.0,1992.0,6731.714447080087,34.0,Moyen,Moyen,2023,10,4
ANO001006,2023-04-29,Appartement 47m² Meknès,meknès,Inconnu,appartement,vente,674605.46,47.02,3.0,1.0,0.0,1987.0,14347.202467035302,39.0,Moyen,Petit,2023,4,2
ANO001459,2024-09-02,Appartement à location - Tanger,tanger,Malabata,appartement,location,2677.33,101.15,3.0,1.0,3.0,1991.0,26.46890756302521,35.0,Economique,Moyen,2024,9,3
ANO001367,2024-10-12,Beau Bureau Agadir,agadir,Centre,bureau,vente,1147132.26,122.89,0.0,0.0,6.0,1997.0,9334.626576613231,29.0,Moyen,Moyen,2024,10,4
ANO000435,2023-08-23,Bureau à vente - Agadir,agadir,Talborjt,bureau,vente,1130016.1,89.77,0.0,0.0,3.0,2014.0,12587.90353124652,12.0,Moyen,Moyen,2023,8,3
ANO000663,2023-05-25,Beau Terrain Tanger,tanger,Inconnu,terrain,vente,60000000.0,361.94,0.0,0.0,0.0,2004.0,165773.33259656298,22.0,Luxe,Grand,2023,5,2
ANO000202,2023-03-21,Villa moderne Kenitra,kenitra,Centre,villa,vente,8033456.79,283.07,5.0,2.0,0.0,2024.0,28379.75338255555,2.0,Luxe,Grand,2023,3,1
ANO000865,2024-10-08,Appartement moderne Kenitra,kenitra,Centre,appartement,vente,544861.19,86.45,4.0,2.0,7.0,2008.0,6302.616425679583,18.0,Moyen,Moyen,2024,10,4
ANO000367,2023-06-19,Villa moderne Casablanca,casablanca,Anfa,inconnu,vente,2658163.84,277.72,4.0,2.0,0.0,2014.0,9571.380671179604,12.0,Haut Standing,Grand,2023,6,2
ANO000151,2023-06-11,Villa moderne Meknès,meknès,Ville Nouvelle,villa,vente,5905981.35,326.41,5.0,2.0,0.0,2002.0,18093.751263748043,24.0,Luxe,Grand,2023,6,2
ANO000515,2023-10-24,Appartement à location - Agadir,agadir,Centre,appartement,location,10658.01,73.57,3.0,2.0,2.0,2008.0,144.86896832948213,18.0,Economique,Petit,2023,10,4
ANO000250,2023-07-17,Beau Duplex Tanger,tanger,Iberia,duplex,vente,1346770.24,119.42,2.0,2.0,7.0,1998.0,11277.593702897337,28.0,Moyen,Moyen,2023,7,3
ANO001122,2023-10-02,Villa à vente - Marrakech,marrakech,Inconnu,villa,vente,1522276.25,193.28,3.0,2.0,0.0,2024.0,7876.015366307947,2.0,Haut Standing,Grand,2023,10,4
ANO000485,2023-11-23,Beau Appartement Tétouan,tétouan,M'diq,appartement,vente,2096301.27,150.04,3.0,2.0,1.0,2014.0,13971.616035723808,12.0,Haut Standing,Grand,2023,11,4
ANO000224,2024-08-28,Villa moderne Tétouan,tétouan,Inconnu,villa,vente,2745753.43,349.69,3.0,2.0,0.0,1993.0,7851.964397037376,33.0,Haut Standing,Grand,2024,8,3
ANO000634,2024-07-15,Beau Villa Meknès,meknès,Hamria,villa,vente,2052259.84,305.76,4.0,2.0,0.0,2007.0,6711.9958137101,19.0,Haut Standing,Grand,2024,7,3
ANO000857,2024-05-05,Beau Villa Rabat,rabat,Souissi,villa,vente,2629225.56,231.23,6.0,4.0,0.0,2000.0,11370.607447130564,26.0,Haut Standing,Grand,2024,5,2
ANO000896,2023-11-10,Appartement moderne Tétouan,tétouan,Inconnu,appartement,vente,587938.71,96.73,2.0,1.0,2.0,1997.0,6078.142355008787,29.0,Moyen,Moyen,2023,11,4
ANO000419,2023-12-01,Villa à vente - Meknès,meknès,Hamria,villa,vente,7841503.49,153.23,6.0,4.0,1.0,2023.0,51174.727468511395,3.0,Luxe,Grand,2023,12,4
ANO000823,2024-11-17,Villa moderne Fès,fès,Medina,villa,location,7273.43,253.04,3.0,2.0,0.0,2010.0,28.744190641795765,16.0,Economique,Grand,2024,11,4
ANO001257,2024-03-02,Villa 205m² Hassan,rabat,Hassan,villa,vente,2532351.37,205.77,4.0,3.0,0.0,2015.0,12306.708315109103,11.0,Haut Standing,Grand,2024,3,1
ANO001458,2023-09-22,Appartement à vente - Fès,fès,Zouagha,appartement,vente,484474.98,57.7,3.0,2.0,5.0,2002.0,8396.446793760831,24.0,Economique,Petit,2023,9,3
ANO000280,2023-10-01,Appartement à location - Rabat,rabat,Ocean,appartement,inconnu,6402.63,109.61,2.0,1.0,1.0,1996.0,58.41282729677949,30.0,Economique,Moyen,2023,10,4
ANO000552,2023-10-19,Beau Appartement Meknès,meknès,Ville Nouvelle,appartement,location,7434.93,93.46,2.0,1.0,4.0,2007.0,79.55200085598118,19.0,Economique,Moyen,2023,10,4
ANO000963,2023-06-18,Appartement 119m² Agadir,agadir,Inconnu,appartement,location,1947.4,119.71,3.0,2.0,7.0,2006.0,16.267646813131737,20.0,Economique,Moyen,2023,6,2
ANO000885,2023-09-08,Villa à vente - Casablanca,casablanca,Inconnu,villa,vente,2455396.04,332.45,4.0,2.0,0.0,1990.0,7385.760385020304,36.0,Haut Standing,Grand,2023,9,3
ANO000904,2024-06-27,Beau Bureau Fès,fès,Medina,bureau,vente,1825365.34,87.26,0.0,0.0,8.0,2022.0,20918.695163878067,4.0,Haut Standing,Moyen,2024,6,2
ANO001366,2023-09-01,Appartement 99m² M'diq,tétouan,M'diq,appartement,vente,426165.37,99.89,2.0,2.0,4.0,2005.0,4266.346681349484,21.0,Economique,Moyen,2023,9,3
ANO000749,2023-01-28,Beau Appartement Rabat,rabat,Ocean,appartement,vente,744065.51,87.61,3.0,1.0,0.0,1986.0,8492.92900353841,40.0,Moyen,Moyen,2023,1,1
ANO001244,2023-06-27,Beau Terrain Tanger,tanger,Centre Ville,terrain,vente,105156.84,402.96,0.0,0.0,0.0,2003.0,260.9609886837403,23.0,Economique,Grand,2023,6,2
ANO001238,2023-12-18,Appartement moderne Casablanca,casablanca,Ain Diab,appartement,vente,1473673.67,92.03,3.0,1.0,5.0,2008.0,16012.970444420296,18.0,Moyen,Moyen,2023,12,4
ANO001281,2023-07-29,Villa à vente - Agadir,agadir,Centre,villa,vente,1892838.43,193.22,6.0,4.0,0.0,2017.0,9796.28625401097,9.0,Haut Standing,Grand,2023,7,3
ANO000977,2024-05-31,Appartement 109m² Kenitra,kenitra,Inconnu,appartement,location,10524.99,109.64,3.0,1.0,0.0,2016.0,95.99589565851879,10.0,Economique,Moyen,2024,5,2
ANO000398,2023-04-08,Appartement moderne Meknès,meknès,Hamria,appartement,location,1559.67,69.97,3.0,2.0,6.0,2012.0,22.290553094183224,14.0,Economique,Petit,2023,4,2
ANO001438,2024-04-06,Beau Appartement Marrakech,marrakech,Gueliz,appartement,location,1362.06,97.37,2.0,1.0,1.0,2008.0,13.988497483824585,18.0,Economique,Moyen,2024,4,2
ANO001390,2023-06-06,Appartement 109m² Kenitra,kenitra,Inconnu,appartement,vente,520433.99,109.66,2.0,1.0,0.0,2004.0,4745.887196790079,22.0,Moyen,Moyen,2023,6,2
ANO000370,2024-05-31,Appartement à vente - Meknès,meknès,Ville Nouvelle,appartement,vente,423590.13,69.41,2.0,2.0,1.0,2024.0,6102.7248235124625,2.0,Economique,Petit,2024,5,2
ANO000487,2024-11-18,Appartement à location - Rabat,rabat,Inconnu,appartement,location,2819.08,101.83,3.0,1.0,1.0,1997.0,27.684179514877737,29.0,Economique,Moyen,2024,11,4
ANO001286,2024-07-04,Appartement moderne Rabat,rabat,Hassan,appartement,vente,531844.09,50.11,3.0,1.0,5.0,2008.0,10613.532029535023,18.0,Moyen,Petit,2024,7,3
ANO000119,2023-09-16,Beau Appartement Marrakech,marrakech,Targa,appartement,location,2190.87,59.94,4.0,2.0,4.0,2009.0,36.55105105105105,17.0,Economique,Petit,2023,9,3
ANO000966,2024-10-19,Beau Appartement Kenitra,kenitra,Inconnu,appartement,vente,1021148.52,32.9,2.0,2.0,0.0,2008.0,31037.948936170214,18.0,Moyen,Petit,2024,10,4
ANO001218,2024-02-01,Terrain 353m² Hay Mohammadi,agadir,Hay Mohammadi,terrain,vente,965239.27,353.37,0.0,0.0,0.0,2003.0,2731.5257944930245,23.0,Moyen,Grand,2024,2,1
ANO001360,2023-07-03,Beau Villa Kenitra,kenitra,Hay Essalam,villa,vente,1196271.57,218.93,20.0,13.0,1.0,2007.0,5464.1737998447,19.0,Moyen,Grand,2023,7,3
ANO001118,2023-10-05,Villa à vente - Meknès,meknès,Ville Nouvelle,villa,vente,5488638.18,284.27,3.0,1.0,1.0,2010.0,19307.834734583317,16.0,Luxe,Grand,2023,10,4
ANO000507,2024-06-01,Appartement à vente - Oujda,oujda,Centre,appartement,vente,427097.58,131.35,2.0,2.0,5.0,2019.0,3251.5993909402364,7.0,Economique,Moyen,2024,6,2
ANO000548,2023-06-04,Beau Bureau Casablanca,casablanca,Inconnu,bureau,vente,1764888.22,116.81,0.0,0.0,7.0,2006.0,15109.050766201522,20.0,Haut Standing,Moyen,2023,6,2
ANO000807,2023-03-06,Appartement 51m² Centre,oujda,Centre,appartement,location,2387.53,51.84,2.0,1.0,1.0,2008.0,46.05574845679013,18.0,Economique,Petit,2023,3,1
ANO000018,2023-09-12,Appartement 68m² Talborjt,agadir,Talborjt,appartement,vente,503790.13,68.08,2.0,1.0,1.0,2014.0,7399.972532314924,12.0,Moyen,Petit,2023,9,3
ANO000425,2023-07-20,Beau Villa Casablanca,casablanca,Ain Diab,villa,location,6615.37,224.69,5.0,2.0,0.0,2018.0,29.442209266099958,8.0,Economique,Grand,2023,7,3
ANO000318,2023-05-27,Duplex à location - Meknès,meknès,Inconnu,duplex,location,8044.93,87.42,3.0,1.0,6.0,2021.0,92.0261953786319,5.0,Economique,Moyen,2023,5,2
ANO000174,2023-09-19,Beau Duplex Kenitra,kenitra,Inconnu,duplex,vente,2250832.27,66.53,3.0,2.0,1.0,2014.0,33831.83932060724,12.0,Haut Standing,Petit,2023,9,3
ANO000678,2023-01-24,Villa à vente - Tétouan,tétouan,Inconnu,villa,vente,1713226.9,288.11,4.0,2.0,0.0,2014.0,5946.433306723126,12.0,Haut Standing,Grand,2023,1,1
ANO000796,2023-08-17,Appartement moderne Kenitra,kenitra,Hay Essalam,appartement,vente,458980.56,79.24,3.0,2.0,3.0,2002.0,5792.283695103483,24.0,Economique,Petit,2023,8,3
ANO001181,2023-09-03,Beau Appartement Meknès,meknès,Hamria,appartement,inconnu,589702.16,121.28,2.0,1.0,3.0,2008.0,4862.3199208443275,18.0,Moyen,Moyen,2023,9,3
ANO001262,2023-01-10,Terrain à location - Meknès,meknès,Inconnu,terrain,location,1793.32,355.72,0.0,0.0,0.0,2005.0,5.041380861351624,21.0,Economique,Grand,2023,1,1
ANO001284,1900-01-01,Appartement 71m² Medina,fès,Medina,appartement,location,1512.09,71.88,2.0,2.0,0.0,2007.0,21.036310517529216,19.0,Economique,Petit,1900,1,1
ANO001204,2023-04-06,Appartement à vente - Tétouan,tétouan,M'diq,appartement,vente,30000.0,85.85,2.0,2.0,4.0,2010.0,349.4467093768201,16.0,Economique,Moyen,2023,4,2
ANO000394,2023-02-02,Villa moderne Marrakech,marrakech,Medina,villa,location,17378.46,264.39,4.0,2.0,1.0,2008.0,65.73039827527516,18.0,Economique,Grand,2023,2,1
ANO000284,2024-05-24,Bureau moderne Marrakech,marrakech,Gueliz,bureau,vente,987601.22,95.07,0.0,0.0,0.0,2005.0,10388.147891027664,21.0,Moyen,Moyen,2024,5,2
ANO000535,2023-04-12,Beau Appartement Fès,fès,Ville Nouvelle,appartement,vente,472484.3,65.02,2.0,1.0,6.0,1992.0,7266.753306674869,34.0,Economique,Petit,2023,4,2
ANO001371,2023-08-17,Appartement moderne Tanger,tanger,Iberia,appartement,vente,687523.62,65.57,3.0,2.0,3.0,2022.0,10485.338111941437,4.0,Moyen,Petit,2023,8,3
ANO000066,2023-02-10,Beau Villa Tanger,tanger,Inconnu,villa,vente,2392658.69,179.29,5.0,2.0,0.0,2011.0,13345.18762898098,15.0,Haut Standing,Grand,2023,2,1
ANO000758,2024-08-13,Villa à vente - Meknès,meknès,Inconnu,villa,vente,1956385.72,195.94,5.0,3.0,1.0,2008.0,9984.616311115647,18.0,Haut Standing,Grand,2024,8,3
ANO001235,2023-01-31,Beau Appartement Oujda,oujda,Inconnu,appartement,location,6533.89,64.08,3.0,1.0,3.0,2008.0,101.96457553058677,18.0,Economique,Petit,2023,1,1
ANO000422,2023-05-31,Villa 263m² Tétouan,tétouan,Inconnu,villa,location,18475.96,263.55,6.0,4.0,0.0,1998.0,70.10419275279833,28.0,Economique,Grand,2023,5,2
ANO000251,2024-02-08,Villa 141m² Tétouan,tétouan,Inconnu,villa,vente,4615150.13,141.87,4.0,2.0,0.0,2008.0,32530.839007542116,18.0,Luxe,Moyen,2024,2,1
ANO001315,2023-12-19,Bureau à location - Fès,fès,Medina,bureau,location,3844.84,24.39,0.0,0.0,4.0,1993.0,157.640016400164,33.0,Economique,Petit,2023,12,4
ANO000340,2023-09-24,Appartement moderne Rabat,rabat,Hassan,appartement,location,1967.73,76.99,4.0,3.0,2.0,2006.0,25.558254318742694,20.0,Economique,Petit,2023,9,3
ANO001489,2024-02-08,Duplex moderne Casablanca,casablanca,Non spécifié,duplex,vente,1451990.2,92.18,4.0,2.0,5.0,2012.0,15751.683662399651,14.0,Moyen,Moyen,2024,2,1
ANO000243,2023-02-25,Bureau 133m² Centre Ville,tanger,Centre Ville,bureau,location,120.0,133.9,0.0,0.0,5.0,2005.0,0.8961911874533234,21.0,Economique,Moyen,2023,2,1
ANO000846,2024-01-08,Villa moderne Oujda,oujda,Hay Qods,villa,vente,2052455.04,328.07,6.0,3.0,0.0,2017.0,6256.149724144238,9.0,Haut Standing,Grand,2024,1,1
ANO000303,1900-01-01,Villa à vente - Marrakech,marrakech,Hivernage,villa,vente,3960215.79,309.7,5.0,2.0,0.0,2008.0,12787.264417177914,18.0,Luxe,Grand,1900,1,1
ANO000369,2023-11-11,Beau Villa Meknès,meknès,Hamria,villa,vente,2754091.41,166.81,4.0,3.0,0.0,2014.0,16510.349559378934,12.0,Haut Standing,Grand,2023,11,4
ANO000962,2024-02-29,Appartement à location - Casablanca,casablanca,Californie,appartement,location,2419.69,16.31,2.0,1.0,3.0,1992.0,148.35622317596568,34.0,Economique,Petit,2024,2,1
ANO001119,2024-08-10,Appartement moderne Marrakech,marrakech,Targa,appartement,vente,478742.63,80.86,2.0,2.0,1.0,2010.0,5920.636037595845,16.0,Economique,Moyen,2024,8,3
ANO000024,2024-03-29,Appartement moderne Tétouan,tétouan,Inconnu,appartement,location,1890.34,94.03,2.0,2.0,4.0,2022.0,20.10358396256514,4.0,Economique,Moyen,2024,3,1
ANO001170,2023-01-05,Villa 290m² Marrakech,marrakech,Inconnu,villa,vente,2169498.01,290.02,4.0,3.0,0.0,2005.0,7480.511723329425,21.0,Haut Standing,Grand,2023,1,1
ANO001023,2024-07-08,Appartement à vente - Agadir,agadir,Hay Mohammadi,appartement,vente,760591.97,85.46,1.0,1.0,0.0,2011.0,8899.976246197051,15.0,Moyen,Moyen,2024,7,3
ANO000707,2024-06-09,Appartement moderne Casablanca,casablanca,Maarif,appartement,vente,242519.96,80.22,3.0,2.0,1.0,2024.0,3023.185739217153,2.0,Economique,Moyen,2024,6,2
ANO000820,1900-01-01,Beau Terrain Fès,fès,Medina,terrain,inconnu,871821.35,359.96,0.0,0.0,0.0,2007.0,2421.9950827869766,19.0,Moyen,Grand,1900,1,1
ANO000405,2023-06-05,Appartement moderne Meknès,meknès,Hamria,appartement,location,6850.55,107.37,1.0,1.0,2.0,2007.0,63.80320387445283,19.0,Economique,Moyen,2023,6,2
ANO000234,2024-05-12,Villa moderne Tanger,tanger,Inconnu,villa,vente,5722646.8,208.18,5.0,2.0,0.0,2018.0,27488.936497261984,8.0,Luxe,Grand,2024,5,2
ANO000928,2024-08-19,Beau Duplex Fès,fès,Inconnu,duplex,vente,1410140.86,89.84,4.0,2.0,1.0,1984.0,15696.136019590384,42.0,Moyen,Moyen,2024,8,3
ANO000403,2024-11-04,Appartement à location - Agadir,agadir,Centre,appartement,location,1863.04,68.43,4.0,2.0,1.0,1998.0,27.225485897997952,28.0,Economique,Petit,2024,11,4
ANO000812,2024-01-17,Villa à vente - Kenitra,kenitra,Centre,villa,vente,2112822.87,268.02,6.0,3.0,0.0,2007.0,7883.079135885383,19.0,Haut Standing,Grand,2024,1,1
ANO000430,2024-12-05,Appartement moderne Rabat,rabat,Agdal,appartement,vente,610958.96,57.42,3.0,2.0,1.0,1967.0,10640.176941832113,59.0,Moyen,Petit,2024,12,4
ANO000130,1900-01-01,Appartement à vente - Fès,fès,Inconnu,appartement,vente,775140.5,108.76,3.0,2.0,4.0,1991.0,7127.073372563442,35.0,Moyen,Moyen,1900,1,1
ANO000639,2024-03-08,Appartement 71m² Tétouan,tétouan,Inconnu,appartement,location,1335.49,71.43,1.0,1.0,1.0,2003.0,18.696486070278592,23.0,Economique,Petit,2024,3,1
ANO000137,2024-10-27,Villa 291m² Souissi,rabat,Souissi,villa,location,9040.59,291.16,4.0,3.0,0.0,2010.0,31.050247286715205,16.0,Economique,Grand,2024,10,4
ANO000978,2023-05-18,Villa à vente - Fès,fès,Medina,villa,vente,1972230.24,178.86,5.0,2.0,0.0,2014.0,11026.670244884266,12.0,Haut Standing,Grand,2023,5,2
ANO001245,2023-11-01,Villa moderne Fès,fès,Medina,villa,location,4763.02,261.61,4.0,3.0,0.0,2011.0,18.206567027254312,15.0,Economique,Grand,2023,11,4
ANO000771,2023-09-28,Appartement 129m² Talborjt,agadir,Talborjt,appartement,vente,511519.88,129.88,3.0,1.0,1.0,2011.0,3938.403757314444,15.0,Moyen,Moyen,2023,9,3
ANO000534,2023-04-10,Appartement à vente - Tanger,tanger,Iberia,appartement,vente,462639.65,80.43,2.0,1.0,7.0,2020.0,5752.078204650006,6.0,Economique,Moyen,2023,4,2
ANO000441,2024-11-29,Beau Villa Marrakech,marrakech,Targa,villa,location,24339.9,292.38,3.0,1.0,0.0,2009.0,83.24748614816336,17.0,Economique,Grand,2024,11,4
ANO001151,2024-05-07,Beau Appartement Kenitra,kenitra,Inconnu,appartement,location,1970.73,53.62,1.0,1.0,3.0,2008.0,36.753636702722865,18.0,Economique,Petit,2024,5,2
ANO001061,1900-01-01,Villa à location - Agadir,agadir,Talborjt,villa,location,29870.53,291.77,3.0,1.0,0.0,2001.0,102.37697501456627,25.0,Economique,Grand,1900,1,1
ANO000179,2023-01-30,Beau Appartement Marrakech,marrakech,Targa,appartement,vente,471779.67,86.18,3.0,1.0,8.0,2003.0,5474.352169877001,23.0,Economique,Moyen,2023,1,1
ANO000855,2023-12-20,Beau Bureau Marrakech,marrakech,Medina,bureau,location,3319.32,130.22,0.0,0.0,1.0,2002.0,25.490093687605594,24.0,Economique,Moyen,2023,12,4
ANO001148,2023-01-27,Beau Appartement Tanger,tanger,Iberia,appartement,vente,1754350.97,88.52,4.0,3.0,4.0,2022.0,19818.69600090375,4.0,Haut Standing,Moyen,2023,1,1
ANO000075,2024-07-13,Terrain 106m² Medina,fès,Medina,terrain,vente,1005878.06,106.47,0.0,1.0,0.0,2008.0,9447.525687987227,18.0,Moyen,Moyen,2024,7,3
ANO001313,2024-11-09,Villa moderne Kenitra,kenitra,Centre,villa,vente,30000.0,143.38,3.0,1.0,0.0,2007.0,209.23420281768728,19.0,Economique,Moyen,2024,11,4
ANO000851,2024-10-12,Beau Bureau Marrakech,marrakech,Medina,bureau,vente,565606.68,44.8,0.0,1.0,3.0,2024.0,12625.149107142859,2.0,Moyen,Petit,2024,10,4
ANO000399,2024-04-06,Appartement à vente - Marrakech,marrakech,Inconnu,appartement,vente,358840.75,96.01,2.0,1.0,2.0,2008.0,3737.535152588272,18.0,Economique,Moyen,2024,4,2
ANO000530,2024-04-11,Villa moderne Fès,fès,Ville Nouvelle,villa,vente,5449458.24,183.79,4.0,3.0,1.0,2001.0,29650.461069699115,25.0,Luxe,Grand,2024,4,2
ANO000194,2024-09-25,Appartement moderne Rabat,rabat,Ocean,appartement,location,2749.0,93.46,3.0,2.0,4.0,1993.0,29.41365289963621,33.0,Economique,Moyen,2024,9,3
ANO001373,2024-05-15,Appartement à vente - Tanger,tanger,Iberia,appartement,vente,520876.15,37.75,2.0,2.0,3.0,2006.0,13798.043708609272,20.0,Moyen,Petit,2024,5,2
ANO001104,2024-04-23,Appartement moderne Tétouan,tétouan,M'diq,appartement,location,2199.85,55.45,2.0,2.0,5.0,2013.0,39.672678088367896,13.0,Economique,Petit,2024,4,2
ANO000022,2023-10-18,Appartement à location - Kenitra,kenitra,Inconnu,appartement,location,6086.07,105.31,2.0,1.0,9.0,2020.0,57.79194758332542,6.0,Economique,Moyen,2023,10,4
ANO000400,2024-11-03,Appartement à location - Tanger,tanger,Inconnu,appartement,location,8883.98,90.6,1.0,1.0,0.0,2020.0,98.05717439293598,6.0,Economique,Moyen,2024,11,4
ANO000040,2023-02-22,Bureau 165m² Centre Ville,tanger,Centre Ville,inconnu,vente,732528.78,165.71,0.0,0.0,1.0,2016.0,4420.546617584938,10.0,Moyen,Grand,2023,2,1
ANO000908,2023-07-22,Villa 165m² Ville Nouvelle,meknès,Ville Nouvelle,villa,vente,1947126.65,165.29,5.0,3.0,0.0,2021.0,11780.0632222155,5.0,Haut Standing,Grand,2023,7,3
ANO000524,2024-01-26,Appartement à vente - Oujda,oujda,Centre,appartement,vente,1788378.93,104.86,2.0,2.0,3.0,1999.0,17054.920179286666,27.0,Haut Standing,Moyen,2024,1,1
ANO000945,2024-01-17,Villa moderne Kenitra,kenitra,Hay Essalam,villa,vente,8344333.15,8.0,4.0,1.0,0.0,2008.0,1043041.64375,18.0,Luxe,Petit,2024,1,1
ANO001474,2024-08-20,Beau Appartement Meknès,meknès,Ville Nouvelle,appartement,vente,283798.27,119.24,3.0,1.0,1.0,2001.0,2380.059292183831,25.0,Economique,Moyen,2024,8,3
ANO000542,2023-02-16,Villa à vente - Agadir,agadir,Hay Mohammadi,villa,vente,1865927.96,399.86,5.0,2.0,0.0,2018.0,4666.453158605512,8.0,Haut Standing,Grand,2023,2,1
ANO000892,2023-05-11,Appartement à location - Rabat,rabat,Inconnu,appartement,location,7137.85,59.79,3.0,2.0,0.0,1970.0,119.38200367954508,56.0,Economique,Petit,2023,5,2
ANO000027,2023-09-24,Appartement à location - Meknès,meknès,Ville Nouvelle,appartement,location,2244.05,35.31,2.0,1.0,4.0,2008.0,63.55281789861229,18.0,Economique,Petit,2023,9,3
ANO001213,2023-10-13,Appartement à location - Marrakech,marrakech,Medina,appartement,location,7457.4,94.25,3.0,2.0,9.0,2009.0,79.1236074270557,17.0,Economique,Moyen,2023,10,4
ANO001063,2023-05-19,Appartement moderne Marrakech,marrakech,Targa,appartement,location,6085.14,107.34,3.0,2.0,2.0,2017.0,56.69032979318055,9.0,Economique,Moyen,2023,5,2
ANO000206,2023-04-06,Villa 258m² Oujda,oujda,Inconnu,villa,vente,6193831.77,258.75,4.0,3.0,0.0,2015.0,23937.51408695652,11.0,Luxe,Grand,2023,4,2
ANO001421,1900-01-01,Appartement à vente - Casablanca,casablanca,Ain Diab,appartement,vente,669715.85,77.83,1.0,1.0,1.0,2011.0,8604.85481176924,15.0,Moyen,Petit,1900,1,1
ANO001456,2024-02-09,Beau Villa Tétouan,tétouan,Inconnu,villa,vente,3248969.67,207.95,6.0,4.0,0.0,2010.0,15623.80221207021,16.0,Luxe,Grand,2024,2,1
ANO000446,2023-07-15,Appartement moderne Tanger,tanger,Malabata,appartement,vente,509549.68,69.66,2.0,1.0,0.0,2007.0,7314.810221073787,19.0,Moyen,Petit,2023,7,3
ANO001452,2023-08-19,Appartement à vente - Meknès,meknès,Inconnu,appartement,vente,349252.73,95.11,3.0,1.0,1.0,2008.0,3672.092629586794,18.0,Economique,Moyen,2023,8,3
ANO001034,2023-02-03,Terrain moderne Fès,fès,Ville Nouvelle,terrain,location,180.0,215.17,3.0,0.0,0.0,2012.0,0.8365478458892969,14.0,Economique,Grand,2023,2,1
ANO001496,2023-11-11,Beau Bureau Meknès,meknès,Hamria,bureau,vente,562097.62,136.83,0.0,0.0,0.0,2005.0,4107.999853833223,21.0,Moyen,Moyen,2023,11,4
ANO000358,2024-02-24,Terrain à vente - Oujda,oujda,Inconnu,terrain,vente,943112.25,309.22,20.0,1.0,0.0,1999.0,3049.9717029946314,27.0,Moyen,Grand,2024,2,1
ANO000175,2023-10-04,Appartement 99m² Centre,tétouan,Centre,appartement,location,1881.94,99.26,3.0,1.0,4.0,2003.0,18.9597017932702,23.0,Economique,Moyen,2023,10,4
ANO000104,2023-06-29,Duplex moderne Meknès,meknès,Hamria,duplex,location,6714.74,139.12,3.0,1.0,1.0,2018.0,48.26581368602645,8.0,Economique,Moyen,2023,6,2
ANO000546,2024-02-21,Beau Bureau Kenitra,kenitra,Hay Essalam,bureau,vente,1038540.61,81.8,0.0,1.0,6.0,2013.0,12696.095476772616,13.0,Moyen,Moyen,2024,2,1
ANO001327,2023-10-04,Beau Villa Oujda,oujda,Hay Qods,inconnu,location,9936.21,166.03,3.0,2.0,0.0,2020.0,59.845871228091305,6.0,Economique,Grand,2023,10,4
